VERSI,SEKSYEN,MSIC 2025,MALAY DESCRIPTION FOR MSIC 2025,ENGLISH DESCRIPTION FOR MSIC 2025,SEKSYEN,MSIC 2008,MALAY DESCRIPTION FOR MSIC 2008,ENGLISH DESCRIPTION FOR MSIC 2008
2025,H,50113,Sewaan bot persiaran dengan krew bagi pengangkutan laut dan pesisir pantai,Rental of pleasure boats with crew for sea and coastal water transport,H,50113,Sewaan bot santai dengan krew bagi pengangkutan laut dan pesisir pantai(2),Rental of pleasure boats with crew for sea and coastal water transport rental of pleasure boats with crew or coastal water transport for fishing cruises
2025,H,50121,"Pengangkutan muatan laut dan pesisir pantai, berjadual atau tidak berjadual","Transport of freight over seas and coastal waters, whether scheduled or not",H,50121,"Pengangkutan muatan laut dan pesisir pantai, berjadual atau tidak berjadual","Transport of freight over seas and coastal waters, whether scheduled or not"
2025,H,50122,"Pengangkutan tunda atau tolak tongkang, pelantar minyak","Transport by towing or pushing of barges, oil rigs",H,50122,"Pengangkutan tunda atau tolak tongkang, pelantar minyak","Transport by towing or pushing of barges, oil rigs"
2025,H,50211,"Pengangkutan penumpang melalui sungai, terusan, tasik dan laluan air pedalaman lain","Transport of passenger via rivers, canals, lakes and other inland waterways",H,50211,"Pengangkutan penumpang melalui sungai, terusan, tasik dan laluan air pedalaman lain(1)","Transport of passenger via rivers, canals, lakes and other inland waterways transport of passenger inside harbours and ports"
2025,H,50212,Sewaan bot persiaran dengan krew bagi pengangkutan air pedalaman,Rental of pleasure boats with crew for inland water transport,H,50212,Sewaan bot santai dengan krew bagi pengangkutan air pedalaman,Rental of pleasure boats with crew for inland water transport
2025,H,50220,"Pengangkutan muatan melalui sungai, terusan, tasik dan laluan air pedalaman lain","Transport of freight via rivers, canals, lakes and other inland waterways",H,50220,"Pengangkutan muatan melalui sungai, terusan, tasik dan laluan air pedalaman lain(2)","Transport of freight via rivers, canals, lakes and other inland waterways transport of freight inside harbours and ports"
2025,H,51101,Pengangkutan penumpang melalui udara mengikut laluan dan jadual biasa,Transport of passengers by air over regular routes and on regular schedules,H,51101,Pengangkutan penumpang melalui udara mengikut laluan dan jadual biasa,Transport of passengers by air over regular routes and on regular schedules
2025,H,51102,Pengangkutan penumpang melalui udara tidak berjadual,Non-scheduled transport of passenger by air,H,51102,Pengangkutan penumpang tidak berjadual(1),"Non-scheduled transport of passenger by air (a) charter flights for passengers (e.g. helicopter, etc.) <br>(b) scenic and sightseeing flights <br>(c) general aviation activities"
2025,H,51104,Pengangkutan penumpang melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron),Transport of passengers by Unmanned Air System (UAS-Drones),H,51102,Pengangkutan penumpang tidak berjadual(1),"Non-scheduled transport of passenger by air (a) charter flights for passengers (e.g. helicopter, etc.) <br>(b) scenic and sightseeing flights <br>(c) general aviation activities"
2025,H,51103,Penyewaan peralatan pengangkutan dengan operator untuk tujuan pengangkutan penumpang,Renting of air-transport equipment with operator for the purpose of passenger transportation,H,51103,Penyewaan peralatan pengangkutan dengan operator untuk tujuan pengangkutan penumpang,Renting of air-transport equipment with operator for the purpose of passenger transportation
2025,H,51104,Pengangkutan penumpang melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron),Transport of passengers by Unmanned Air System (UAS-Drones),H,51103,Penyewaan peralatan pengangkutan dengan operator untuk tujuan pengangkutan penumpang,Renting of air-transport equipment with operator for the purpose of passenger transportation
2025,H,51201,Pengangkutan muatan udara mengikut laluan dan berjadual biasa,Transport freight by air over regular routes and on regular schedules,H,51201,Pengangkutan muatan udara mengikut laluan dan berjadual biasa,Transport freight by air over regular routes and on regular schedules
2025,H,51202,Pengangkutan muatan udara tidak berjadual,Non-scheduled transport of freight by air,H,51202,Pengangkutan muatan udara tidak berjadual(1),Non-scheduled transport of freight by air (a) launching of satellites and space vehicles <br>(b) space transport
2025,H,51204,Pengangkutan muatan melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron),Transport freight by Unmanned Air System (UAS-Drones),H,51202,Pengangkutan muatan udara tidak berjadual(1),Non-scheduled transport of freight by air (a) launching of satellites and space vehicles <br>(b) space transport
2025,H,51203,Penyewaan peralatan pengangkutan udara dengan operator untuk tujuan pengangkutan muatan,Renting of air-transport equipment with operator for the purpose of freight transportation,H,51203,Penyewaan peralatan pengangkutan udara dengan operator untuk tujuan pengangkutan muatan,Renting of air-transport equipment with operator for the purpose of freight transportation
2025,H,51205,Penyewaan peralatan pengangkutan udara melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron),Renting of air-transport equipment with operator by Unmanned Air System (UAS-Drones),H,51203,Penyewaan peralatan pengangkutan udara dengan operator untuk tujuan pengangkutan muatan,Renting of air-transport equipment with operator for the purpose of freight transportation
2025,H,52100,Perkhidmatan penggudangan dan penyimpanan,Warehousing and storage services,H,52100,Perkhidmatan penggudangan dan penyimpanan,Warehousing and storage services
2025,H,52211,Operasi kemudahan terminal pengangkutan darat,Operation of terminal facilities to land transportation,H,52211,Operasi kemudahan terminal(2),"Operation of terminal facilities operation of terminal facilities such as railway stations, bus stations, stations for the handling of goods, freight terminal activities, etc."
2025,H,52212,Perkhidmatan tunda dan bantuan tepi jalan,Towing and road side assistance,H,52212,Perkhidmatan tunda dan bantuan tepi jalan(3),"Towing and road side assistance maintenance and repair of motor vehicles with towing services, see 45201"
2025,H,52213,Operasi kemudahan meletak kenderaan bermotor (medan letak kenderaan),Operation of parking facilities,H,52213,Operasi kemudahan meletak kenderaan bermotor (medan letak kenderaan)(4),"Operation of parking facilities for motor vehicles (parking lots) parking meter coin collection services, see 82990"
2025,H,52214,"Perkhidmatan operasi lebuh raya, jambatan dan terowong","Highway, bridge and tunnel operation services",H,52214,"Perkhidmatan operasi lebuh raya, jambatan dan terowong","Highway, bridge and tunnel operation services"
2025,H,52219,Aktiviiti perkhidmatan lain berkaitan pengangkutan darat t.t.t.l.,Other service activities incidental to land transportation n.e.c.,H,52219,Aktiviiti perkhidmatan lain berkaitan pengangkutan darat t.t.t.l.(5),"Other service activities incidental to land transportation n.e.c. liquefaction of gas for transportation purposes, see 19201"
2025,H,52221,Operasi perkhidmatan pelabuhan dan limbungan,"Port, harbours and piers operation services",H,52221,Operasi perkhidmatan pelabuhan dan limbungan(2),"Port, harbours and piers operation services navigation, pilotage and berthing activities"
2025,H,52222,Perkhidmatan penyelamat dan pengapungan semula kapal,Vessel salvage and refloating services,H,52222,Perkhidmatan penyelamat dan pengapungan semula kapal,Vessel salvage and refloating services
2025,H,52229,Aktiviti perkhidmatan lain berkaitan pengangkutan air t.t.t.l.,Other service activities incidental to water transportation n.e.c.,H,52229,Aktiviti perkhidmatan lain berkaitan pengangkutan air t.t.t.l.(3),Other service activities incidental to water transportation n.e.c. lighterage and lighthouse activities
2025,H,52231,Operasi kemudahan terminal pengangkutan udara,Operation of terminal facilities to air transportation,H,52231,Operasi kemudahan terminal(2),"Operation of terminal facilities the operation of airway terminal, etc."
2025,H,52232,Lapangan terbang dan aktiviti kawalan trafik udara,Airport and air-traffic-control activities,H,52232,Lapangan terbang dan aktiviti kawalan trafik udara,Airport and air-traffic-control activities
2025,H,52233,Aktiviti perkhidmatan asas di padang terbang,Ground service activities on airfields,H,52233,Aktiviti perkhidmatan asas di padang terbang,Ground service activities on airfields
2025,H,52234,Aktiviti perkhidmatan pemadaman dan pencegahan kebakaran di lapangan terbang,Fire fighting and fire-prevention services at airports,H,52234,Aktiviti melawan dan pencegahan api di lapangan terbang,Fire fighting and fire-prevention services at airports
2025,H,52239,Aktiviti perkhidmatan lain berkaitan pengangkutan udara t.t.t.l.,Other service activities incidental to air transportation n.e.c.,H,52239,Aktiviti perkhidmatan lain berkaitan pengangkutan udara t.t.t.l.,Other service activities incidental to air transportation n.e.c.
2025,H,52241,Perkhidmatan pemunggahan,Stevedoring services,H,52241,Perkhidmatan pemunggahan,Stevedoring services
2025,H,52249,Aktiviti pengendalian kargo lain t.t.t.l.,Other cargo handling activities n.e.c.,H,52249,Aktiviti pengendalian kargo lain t.t.t.l.,Other cargo handling activities n.e.c.
2025,H,52291,Penghantaran muatan,Forwarding of freight,H,52291,Penghantaran muatan(3),"Forwarding of freight (a) arranging or organizing of transport operations by rail,road,sea or air <br>(b) organizing of group and individual consignment <br> (c) issue and procurement of transport document and waybills <br>(d) activities of customs agents <br>(e) activities of sea-freight forwarders and air cargo agents"
2025,H,52310,Aktiviti perkhidmatan perantaraan untuk pengangkutan muatan,Intermediation service activities for freight transportation,H,52292,Pembrokeran ruang kapal dan kapal terbang,Brokerage for ship and aircraft space
2025,H,52299,Aktiviti sokongan pengangkutan lain t.t.t.l,Other transportation support activities n.e.c.,H,52299,Aktiviti sokongan pengangkutan lain t.t.t.l(4),"Other transportation support activities n.e.c. (a) goods-handling operations (e.g. temporary crating for the sole purpose of protecting the goods during transit, uncrating, sampling, weighing of goods) <br>(b) packaging activities incidental to transport"
2025,H,53100,Perkhidmatan pos nasional,National postal services,H,53100,Perkhidmatan pos nasional(2),"National postal services the pick-up, transport and delivery (domestic or international) of mail and parcels. The activity includes sale of postage stamps, collection of mail and parcels from public letter boxes or from post offices and distribution and delivery. Also includes such activities as mail sorting, mailbox rental, poste restante, etc."
2025,H,53200,Aktiviti kurier selain daripada aktiviti pos nasional,Courier activities other than national post activities,H,53200,Aktiviti kurier selain daripada aktiviti pos nasional(2),"Courier activities other than national post activities the pick-up, transport and delivery of letters and mail-type, usually small, parcels and packages. One or more modes of transport may be involved and the activity may be carried out with either self-owned (private) transport media or via public transport all postal activities carried out by Pos Malaysia Bhd. Which are classified in item 53100 National postal services"
,H,53300,Aktiviti perkhidmatan perantaraan untuk aktiviti pos dan kurier,Intermediation service activities for postal and courier activities,H,n.a.,n.a.,n.a.
,H,52320,Aktiviti perkhidmatan perantaraan untuk pengangkutan penumpang,Intermediation service activities for passengers transportation,H,n.a.,n.a.,n.a.
2025,I,55101,Hotel dan hotel resort,Hotels and resort hotels,I,55101,Hotel dan hotel resort(2),Hotels and resort hotels inn and lodge
2025,I,55102,Motel dan hotel bajet,Motels and budget hotels,I,55102,Motel,Motels
2025,I,55103,Hotel apartmen,Apartment hotels,I,55103,Hotel Apartmen(3),Apartment hotels services apartment and condo
2025,I,55201,Rumah percutian dan apartmen,Holiday homes and apartments,I,55103,Hotel Apartmen(3),Apartment hotels services apartment and condo
2025,I,55104,Chalet,Chalets,I,55104,Chalet,Chalets
2025,I,55105,Rumah rehat/ rumah tetamu,Rest house/ guest house,I,55105,Rumah rehat/rumah tetamu,Rest house/guest house
2025,I,55106,Homestay,Homestay,I,55106,Bed and breakfast unit,Bed and breakfast units
2025,I,55202,Aktiviti penginapan jangka pendek lain,Other short term accommodation activities n.e.c,I,55106,Bed and breakfast unit,Bed and breakfast units
2025,I,55202,Aktiviti penginapan jangka pendek lain,Other short term accommodation activities n.e.c,I,55107,Asrama,Hostels
2025,I,55106,Homestay,Homestay,I,55108,Homestay,Home stay
2025,I,55202,Aktiviti penginapan jangka pendek lain,Other short term accommodation activities n.e.c,I,55109,Aktiviti penginapan jangka masa pendek yang lain t.t.t.l.,Other short term accommodation activities n.e.c.
2025,I,55301,"Tapak perkhemahan, taman kenderaan rekreasi dan taman treler","Camping grounds, recreational vehicle parks and trailer parks",I,55200,"Tapak perkhemahan, taman kenderaan rekreasi dan taman treler(1)","Camping grounds/sites and recreational vehicle parks (a) provision of accommodation in campgrounds, trailer parks, recreational camps and fishing and hunting camps for short stay visitors' <br>(b) provision of space and facilities for recreational vehicles"
